# ox: shift[clock signal period], oy: Autocorrelation  [units]
# ox: Сдвиг [период тактового сигнала], oy: Автокориляция [у.е.]
2	682
3	670
4	662
5	652
6	708
7	646
8	658
9	655
10	623
11	642
12	643
13	627
14	660
15	613
16	615
17	655
18	644
19	634
20	643
21	642
22	644
23	684
24	642
25	636
26	630
27	659
28	620
29	655
30	694
31	601
32	614
33	629
34	605
35	600
36	605
37	603
38	587
39	618
40	663
41	636
42	645
43	609
44	618
45	602
46	663
47	614
48	577
49	618
50	610
51	624
52	609
53	627
54	610
55	648
56	597
57	591
58	582
59	587
60	588
61	541
62	607
63	613
64	597
65	615
66	653
67	599
68	608
69	601
70	603
71	592
72	606
73	591
74	594
75	596
76	625
77	584
78	594
79	580
80	596
81	543
82	614
83	606
84	582
85	575
86	567
87	581
88	573
89	585
90	596
91	616
92	553
93	556
94	535
95	613
96	585
97	581
98	577
99	590
100	586
101	580
102	586
103	551
104	551
105	589
106	562
107	541
108	546
109	565
110	534
111	544
112	561
113	538
114	547
115	544
116	569
117	595
118	579
119	545
120	545
121	621
122	548
123	589
124	571
125	561
126	552
127	547
128	574
129	550
130	523
131	537
132	529
133	529
134	538
135	536
136	552
137	540
138	526
139	531
140	552
141	589
142	552
143	542
144	503
145	520
146	523
147	564
148	540
149	509
150	545
151	542
152	560
153	506
154	542
155	507
156	507
157	512
158	515
159	526
160	540
161	504
162	509
163	564
164	535
165	497
166	544
167	530
168	550
169	510
170	533
171	526
172	495
173	492
174	525
175	487
176	553
177	521
178	496
179	507
180	511
181	524
182	495
183	538
184	494
185	516
186	512
187	527
188	507
189	464
190	515
191	512
192	515
193	530
194	514
195	515
196	481
197	508
198	529
199	516
200	493
201	486
202	504
203	503
204	498
205	507
206	500
207	476
208	498
209	491
210	499
211	492
212	502
213	473
214	519
215	495
216	516
217	512
218	498
219	484
220	498
221	480
222	466
223	481
224	498
225	537
226	488
227	475
228	504
229	530
230	494
231	505
232	527
233	496
234	507
235	490
236	543
237	483
238	506
239	539
240	488
241	521
242	479
243	502
244	489
245	485
246	467
247	482
248	480
249	504
250	480
251	517
252	474
253	502
254	491
255	490
256	514
257	474
258	499
259	509
260	489
261	482
262	488
263	494
264	506
265	502
266	511
267	522
268	490
269	480
270	470
271	475
272	489
273	510
274	487
275	498
276	478
277	508
278	453
279	493
280	474
281	517
282	503
283	496
284	499
285	500
286	496
287	494
288	488
289	517
290	504
291	486
292	490
293	479
294	498
295	462
296	511
297	499
298	490
299	474
300	475
301	491
302	489
303	474
304	490
305	448
306	493
307	483
308	482
309	487
310	489
311	463
312	476
313	476
314	507
315	466
316	460
317	473
318	459
319	486
320	488
321	470
322	474
323	445
324	445
325	451
326	474
327	480
328	444
329	487
330	472
331	480
332	471
333	478
334	468
335	484
336	455
337	483
338	491
339	480
340	494
341	480
342	486
343	483
344	477
345	456
346	457
347	470
348	512
349	509
350	427
351	465
352	503
353	492
354	477
355	453
356	478
357	452
358	459
359	447
360	461
361	488
362	492
363	488
364	487
365	480
366	486
367	491
368	466
369	459
370	464
371	451
372	442
373	473
374	454
375	458
376	474
377	467
378	479
379	459
380	442
381	447
382	450
383	488
384	458
385	454
386	461
387	453
388	460
389	423
390	448
391	473
392	485
393	494
394	456
395	427
396	472
397	445
398	468
399	468
400	452
401	463
402	490
403	460
404	446
405	424
406	434
407	449
408	479
409	462
410	486
411	466
412	433
413	455
414	477
415	455
416	463
417	436
418	450
419	445
420	424
421	440
422	431
423	438
424	470
425	433
426	457
427	455
428	443
429	427
430	466
431	441
432	425
433	442
434	439
435	445
436	436
437	465
438	451
439	455
440	420
441	447
442	478
443	435
444	451
445	410
446	417
447	436
448	431
449	425
450	430
451	426
452	434
453	467
454	451
455	454
456	437
457	431
458	442
459	449
460	460
461	421
462	452
463	441
464	437
465	416
466	442
467	451
468	465
469	410
470	439
471	420
472	453
473	461
474	433
475	454
476	452
477	423
478	458
479	462
480	458
481	464
482	436
483	438
484	429
485	426
486	418
487	438
488	444
489	435
490	420
491	438
492	434
493	441
494	482
495	448
496	420
497	431
498	438
499	449
500	461
501	446
502	455
503	467
504	467
505	428
506	441
507	439
508	448
509	428
510	427
511	433
512	466
513	451
514	434
515	433
516	440
517	421
518	440
519	433
520	428
521	421
522	446
523	429
524	437
525	453
526	467
527	448
528	418
529	442
530	435
531	450
532	446
533	445
534	448
535	408
536	412
537	419
538	453
539	463
540	433
541	437
542	436
543	458
544	437
545	434
546	387
547	400
548	443
549	461
550	441
551	402
552	412
553	427
554	403
555	441
556	413
557	453
558	444
559	449
560	427
561	428
562	431
563	428
564	419
565	405
566	424
567	415
568	411
569	430
570	417
571	443
572	440
573	444
574	457
575	423
576	449
577	456
578	444
579	439
580	422
581	412
582	438
583	419
584	441
585	433
586	440
587	415
588	445
589	411
590	431
591	405
592	418
593	425
594	405
595	431
596	405
597	453
598	416
599	420
600	437
601	428
602	406
603	428
604	389
605	418
606	436
607	413
608	428
609	425
610	423
611	420
612	433
613	417
614	433
615	433
616	416
617	453
618	442
619	435
620	430
621	399
622	383
623	407
624	432
625	449
626	422
627	434
628	442
629	427
630	409
631	416
632	432
633	439
634	417
635	413
636	398
637	424
638	420
639	430
640	441
641	435
642	430
643	446
644	425
645	429
646	415
647	438
648	420
649	406
650	427
651	441
652	466
653	411
654	432
655	413
656	406
657	402
658	446
659	396
660	430
661	411
662	409
663	405
664	446
665	418
666	428
667	394
668	411
669	445
670	422
671	425
672	449
673	427
674	412
675	402
676	403
677	434
678	412
679	424
680	404
681	412
682	415
683	410
684	413
685	428
686	407
687	415
688	409
689	418
690	417
691	419
692	444
693	402
694	456
695	431
696	411
697	411
698	426
699	425
700	429
701	413
702	406
703	444
704	439
705	412
706	397
707	414
708	442
709	436
710	424
711	412
712	438
713	420
714	449
715	414
716	396
717	430
718	413
719	440
720	410
721	397
722	411
723	421
724	391
725	439
726	414
727	402
728	397
729	407
730	403
731	388
732	410
733	422
734	364
735	455
736	398
737	420
738	428
739	422
740	389
741	438
742	406
743	405
744	414
745	397
746	422
747	412
748	404
749	420
750	416
751	410
752	434
753	404
754	410
755	383
756	416
757	386
758	424
759	428
760	423
761	390
762	414
763	416
764	424
765	426
766	411
767	397
768	408
769	436
770	423
771	376
772	402
773	392
774	403
775	411
776	406
777	368
778	401
779	375
780	411
781	389
782	408
783	380
784	390
785	402
786	391
787	406
788	412
789	400
790	416
791	420
792	430
793	412
794	409
795	369
796	414
797	413
798	430
799	388
800	377
801	400
802	420
803	416
804	451
805	385
806	400
807	382
808	403
809	402
810	416
811	410
812	436
813	402
814	400
815	385
816	410
817	425
818	410
819	409
820	421
821	406
822	394
823	412
824	420
825	443
826	384
827	439
828	416
829	427
830	414
831	423
832	413
833	437
834	386
835	400
836	418
837	401
838	426
839	419
840	418
841	430
842	395
843	419
844	444
845	420
846	405
847	413
848	431
849	429
850	415
851	403
852	411
853	425
854	426
855	462
856	411
857	431
858	435
859	452
860	439
861	413
862	469
863	451
864	451
865	418
866	408
867	403
868	428
869	438
870	455
871	439
872	407
873	431
874	421
875	453
876	425
877	436
878	457
879	459
880	448
881	449
882	455
883	434
884	425
885	461
886	442
887	467
888	466
889	465
890	461
891	433
892	484
893	449
894	462
895	451
896	448
897	474
898	452
899	477
900	461
901	467
902	439
903	453
904	465
905	474
906	473
907	461
908	475
909	494
910	477
911	455
912	466
913	430
914	435
915	458
916	464
917	484
918	459
919	471
920	454
921	459
922	478
923	480
924	465
925	465
926	457
927	491
928	460
929	496
930	467
931	455
932	483
933	495
934	486
935	483
936	443
937	477
938	486
939	470
940	485
941	473
942	461
943	469
944	475
945	499
946	482
947	490
948	465
949	491
950	499
951	456
952	489
953	519
954	491
955	491
956	519
957	471
958	515
959	497
960	492
961	480
962	474
963	491
964	491
965	501
966	503
967	517
968	483
969	516
970	465
971	516
972	511
973	500
974	507
975	503
976	519
977	498
978	517
979	517
980	507
981	510
982	524
983	522
984	522
985	489
986	502
987	527
988	518
989	483
990	497
991	488
992	506
993	492
994	537
995	515
996	505
997	510
998	514
999	502
1000	508
1001	527
1002	522
1003	509
1004	510
1005	498
1006	495
1007	542
1008	522
1009	501
1010	526
1011	510
1012	522
1013	503
1014	526
1015	477
1016	528
1017	530
1018	544
1019	545
1020	527
1021	518
1022	526
1023	469
1024	459
1025	510
1026	472
1027	505
1028	497
1029	521
1030	484
1031	480
1032	519
1033	498
1034	501
1035	490
1036	513
1037	512
1038	483
1039	480
1040	506
1041	495
1042	476
1043	503
1044	506
1045	482
1046	483
1047	484
1048	453
1049	466
1050	490
1051	481
1052	456
1053	464
1054	472
1055	483
1056	484
1057	470
1058	474
1059	462
1060	495
1061	480
1062	487
